0.0378,0.0370,0.0360,0.0429,0.0385,0.0345,0.0282,0.0212,0.0139,0.0097,0.0047,0.0047,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0415,0.0401,0.0395,0.0376,0.0409,0.0343,0.0287,0.0251,0.0122,0.0097,0.0047,0.0033,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0390,0.0381,0.0430,0.0406,0.0417,0.0310,0.0272,0.0246,0.0112,0.0097,0.0047,0.0033,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0381,0.0430,0.0458,0.0370,0.0357,0.0326,0.0304,0.0212,0.0112,0.0079,0.0047,0.0033,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0430,0.0360,0.0389,0.0348,0.0417,0.0310,0.0273,0.0222,0.0127,0.0079,0.0047,0.0033,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0415,0.0375,0.0386,0.0404,0.0346,0.0360,0.0266,0.0217,0.0124,0.0087,0.0047,0.0033,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0395,0.0380,0.0380,0.0385,0.0350,0.0304,0.0270,0.0231,0.0114,0.0087,0.0047,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0371,0.0350,0.0373,0.0379,0.0355,0.0328,0.0270,0.0235,0.0095,0.0065,0.0047,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0375,0.0416,0.0436,0.0354,0.0362,0.0305,0.0266,0.0209,0.0106,0.0065,0.0033,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0346,0.0380,0.0383,0.0387,0.0334,0.0324,0.0287,0.0203,0.0102,0.0065,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0382,0.0372,0.0407,0.0355,0.0386,0.0382,0.0313,0.0208,0.0085,0.0065,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0364,0.0332,0.0377,0.0410,0.0309,0.0296,0.0242,0.0205,0.0085,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
