1011.4500,1003.7200,1039.8600,1047.3100,998.2500,1009.2300,1018.8500,1058.0500,1078.4800,992.6600,1013.4800,1070.1700,990.2200,1016.1900,996.0700,1010.0600,1027.2100,1058.8500,1039.4400,1016.7700
30.5959,12.8679,18.0937,11.4050,18.6228,23.7288,30.6833,17.7569,16.9543,24.7213,22.3273,24.8878,12.6076,25.6018,44.3022,19.4991,15.2514,32.8915,17.8181,18.5321
